BP2968,20160301000008,20160301003058,1,0,0
0,0,20160301000008,20160301003058
BP2968,20160301003136,20160301173542,1,0,0
0,0,20160301003136,20160301173542
BP2968,20160301173653,20160301173703,1,0,0
0,0,20160301173653,20160301173703
BP2968,20160301174009,20160301174259,1,0,0
0,0,20160301174009,20160301174259
BP2968,20160301174343,20160301175823,1,0,0
0,0,20160301174343,20160301175823
BP2968,20160301180053,20160301180258,1,0,0
0,0,20160301180053,20160301180258
BP2968,20160301180344,20160301181125,1,0,0
0,0,20160301180344,20160301181125
BP2968,20160301181216,20160301184630,1,0,0
0,0,20160301181216,20160301184630
BP2968,20160301184742,20160301184849,1,0,0
0,0,20160301184742,20160301184849
BP2968,20160301184949,20160301185409,1,0,0
0,0,20160301184949,20160301185409
BP2968,20160301185432,20160301203122,1,0,0
0,0,20160301185432,20160301203122
BP2968,20160301203148,20160301204009,1,0,0
0,0,20160301203148,20160301204009
BP2968,20160301204106,20160301205621,1,0,0
0,0,20160301204106,20160301205621
BP2968,20160301205657,20160301205716,1,0,0
0,0,20160301205657,20160301205716
BP2968,20160301205918,20160301205918,1,0,0
0,0,20160301205918,20160301205918
BP2968,20160301205953,20160301235921,1,0,0
0,0,20160301205953,20160301235921
BP2968,20160301000008,20160301001827,1,0,0
0,0,20160301000008,20160301001827
BP2968,20160301001838,20160301003058,1,0,0
0,0,20160301001838,20160301003058
BP2968,20160301003113,20160301003113,1,0,0
0,0,20160301003113,20160301003113
BP2968,20160301003136,20160301003246,1,0,0
0,0,20160301003136,20160301003246
BP2968,20160301003257,20160301014446,1,0,0
0,0,20160301003257,20160301014446
BP2968,20160301014507,20160301014647,1,0,0
0,0,20160301014507,20160301014647
BP2968,20160301014737,20160301022835,1,0,0
0,0,20160301014737,20160301022835
BP2968,20160301022857,20160301023416,1,0,0
0,0,20160301022857,20160301023416
BP2968,20160301023437,20160301032235,1,0,0
0,0,20160301023437,20160301032235
BP2968,20160301032907,20160301040336,1,0,0
0,0,20160301032907,20160301040336
BP2968,20160301040416,20160301044105,1,0,0
0,0,20160301040416,20160301044105
BP2968,20160301044505,20160301050835,1,0,0
0,0,20160301044505,20160301050835
BP2968,20160301050916,20160301052255,1,0,0
0,0,20160301050916,20160301052255
BP2968,20160301052445,20160301052445,1,0,0
0,0,20160301052445,20160301052445
BP2968,20160301052525,20160301053054,1,0,0
0,0,20160301052525,20160301053054
BP2968,20160301053115,20160301055035,1,0,0
0,0,20160301053115,20160301055035
BP2968,20160301055155,20160301061305,1,0,0
0,0,20160301055155,20160301061305
BP2968,20160301061404,20160301061404,1,0,0
0,0,20160301061404,20160301061404
